,ID Place,Place,Population,Median Age,Property Value,Household Income,Household Ownership,Percent Business & Tech Jobs,Num Universities,Diversity,Gender Wage Gap,White Wage,Black Wage,Asian Wage,Pacific Islander Wage,Other Wage,Multiracial Wage,American/Alaskan Native Wage,Average Wage,Take Public Transit,Walks or Bikes,Work From Home,Access To Exercise Opportunities,Violent Crime,Voted Democrat 2016,LATITUDE,LONGITUDE
12,16000US0107000,"Birmingham, AL",210080,36.7,98800,93300,0.44411652703731913,0.338560983363357,61.0,1.2227628741008107,0.6965935571114346,1.0763606654627376,0.7276289750737884,1.2617245408169917,0.8331198239635456,0.6727290068073467,0.777719294196782,0.9280933893013388,47302.33284244442,0.0219662124403559,0.0299295017839487,0.0234814942182865,0.7862774729728699,872.75,0.5157055928676391,33.519,-86.8014
13,16000US0107000,"Birmingham, AL",210080,36.7,98800,93300,0.44411652703731913,0.338560983363357,61.0,1.2227628741008107,0.6965935571114346,1.0763606654627376,0.7276289750737884,1.2617245408169917,0.8331198239635456,0.6727290068073467,0.777719294196782,0.9280933893013388,47302.33284244442,0.0219662124403559,0.0299295017839487,0.0234814942182865,0.7862774729728699,872.75,0.5157055928676391,33.401559,-86.705511
14,16000US0121184,"Dothan, AL",68522,41.0,162200,27103,0.3955371997314731,0.34178477742646546,22.0,1.3918730516349889,0.6965935571114346,1.0763606654627376,0.7276289750737884,1.2617245408169917,0.8331198239635456,0.6727290068073467,0.777719294196782,0.9280933893013388,47302.33284244442,0.0003522242964319,0.0124335176640484,0.0344827586206896,0.6654455661773682,487.7884826660156,0.2500996740073641,31.202888,-85.418036
15,16000US0137000,"Huntsville, AL",201594,35.8,185200,88930,0.4411341607389109,0.45279510856002,59.0,1.5541652649951017,0.6965935571114346,1.0763606654627376,0.7276289750737884,1.2617245408169917,0.8331198239635456,0.6727290068073467,0.777719294196782,0.9280933893013388,47302.33284244442,0.0037227063755346,0.0144641542843123,0.040181761938794,0.6931343078613281,610.72314453125,0.3844934481513443,34.726866,-86.567318
16,16000US0150000,"Mobile, AL",188710,37.5,129700,77628,0.41136134810025965,0.360354216322483,67.0,1.416753181477954,0.6965935571114346,1.0763606654627376,0.7276289750737884,1.2617245408169917,0.8331198239635456,0.6727290068073467,0.777719294196782,0.9280933893013388,47302.33284244442,0.0076306102050269,0.0153587361954216,0.0443696823423291,0.7021758556365967,548.1473999023438,0.417895413258306,30.6959,-88.0434
17,16000US0151000,"Montgomery, AL",198525,35.6,125000,78225,0.3940309784661881,0.35699294678739324,89.0,1.411675237677712,0.6965935571114346,1.0763606654627376,0.7276289750737884,1.2617245408169917,0.8331198239635456,0.6727290068073467,0.777719294196782,0.9280933893013388,47302.33284244442,0.0051946562697093,0.0184737113697609,0.0342526231294077,0.7378478646278381,531.7145385742188,0.6144892467510795,32.3743,-86.3118
18,16000US0177256,"Tuscaloosa, AL",101133,31.0,200200,36779,0.3636696231694897,0.3629601442681535,32.0,1.4093871324887668,0.6965935571114346,1.0763606654627376,0.7276289750737884,1.2617245408169917,0.8331198239635456,0.6727290068073467,0.777719294196782,0.9280933893013388,47302.33284244442,0.009065844198327,0.0229683630076171,0.0387634936211972,0.7566065192222595,401.71771240234375,0.3840628778718258,33.196891,-87.562666
19,16000US0203000,"Anchorage, AK",288000,34.2,314600,105198,0.3652708333333333,0.4028703703703704,24.0,2.0643737853430286,0.8552450508764241,1.114556407418786,0.7900837811878587,0.9197981797254314,0.649236960147294,0.8580933877277467,0.906804108548272,0.7645434177097504,53339.97705088816,0.0096290725470709,0.0213128844242701,0.0348432757648196,1.0,1006.6571655273438,0.4483299890166943,61.211571,-149.876077
20,16000US0404720,"Avondale, AZ",87917,29.5,244200,25339,0.2882150209857024,0.2807397479393623,30.0,1.7379514876728803,0.7707763920208525,1.044995191193217,0.8156206921956181,1.2849965512297632,0.8758427598326816,0.6630875772645426,0.857662909181592,0.6859490813865522,49695.29923885776,0.0073323323323323,0.0143393393393393,0.0429679679679679,0.9160261750221252,408.9127807617188,0.4483299890166943,33.432114,-112.343754
21,16000US0407940,"Buckeye, AZ",79624,34.8,248700,21691,0.2724178639606149,0.3103060159206577,0.0,1.6823618350459566,0.7707763920208525,1.044995191193217,0.8156206921956181,1.2849965512297632,0.8758427598326816,0.6630875772645426,0.857662909181592,0.6859490813865522,49695.29923885776,0.000886819643055,0.0080183276059564,0.0676938994198721,0.9160261750221252,408.9127807617188,0.5328265819182241,33.38896,-112.607728
22,16000US0412000,"Chandler, AZ",261149,37.8,342200,94035,0.3600817923867218,0.47483467450242306,56.0,1.849604347469996,0.7703611131101491,1.034101470066672,0.7712430258716279,1.3612985553488206,0.9126060532073216,0.7343044137142151,0.8105411467905055,0.7029466807827779,50437.52956200992,0.0117901687454145,0.0126779163609684,0.0694350696991929,0.9160261750221252,408.9127807617188,0.5420179312190553,33.330091,-111.863156
23,16000US0423620,"Flagstaff, AZ",75044,25.8,395300,25609,0.3412531314961889,0.39738126449916494,32.0,1.6052639094015566,0.7707763920208525,1.044995191193217,0.8156206921956181,1.2849965512297632,0.8758427598326816,0.6630875772645426,0.857662909181592,0.6859490813865522,49695.29923885776,0.0178630136986301,0.1425479452054794,0.0478082191780821,0.828761875629425,357.2531433105469,0.4483299890166943,35.185911,-111.661979
24,16000US0427400,"Gilbert, AZ",254115,34.8,372500,81235,0.3196780984987112,0.47899481766293317,8.0,1.449517636107501,0.7707763920208525,1.044995191193217,0.8156206921956181,1.2849965512297632,0.8758427598326816,0.6630875772645426,0.857662909181592,0.6859490813865522,49695.29923885776,0.0067878202352,0.0121514475130759,0.0877919179131825,0.9160261750221252,408.9127807617188,0.4483299890166943,33.35,-111.8092
25,16000US0427820,"Glendale, AZ",252384,35.7,241100,81065,0.321197064790161,0.30821846594527436,46.0,1.7258760327930145,0.7707763920208525,1.044995191193217,0.8156206921956181,1.2849965512297632,0.8758427598326816,0.6630875772645426,0.857662909181592,0.6859490813865522,49695.29923885776,0.0231048578095121,0.0208855984982719,0.0492359783161698,0.9160261750221252,408.9127807617188,0.4483299890166943,33.531122,-112.176703
26,16000US0428380,"Goodyear, AZ",86843,37.8,330500,26158,0.3012102299552065,0.3910062462387682,0.0,1.7231830557767198,0.7707763920208525,1.044995191193217,0.8156206921956181,1.2849965512297632,0.8758427598326816,0.6630875772645426,0.857662909181592,0.6859490813865522,49695.29923885776,0.0089622367886768,0.0082661407274203,0.0920877081037183,0.9160261750221252,408.9127807617188,0.4483299890166943,33.436809,-112.383385
27,16000US0446000,"Mesa, AZ",517981,35.9,259300,187111,0.36123139651840513,0.3423091873456132,53.0,1.568822194393146,0.7703611131101491,1.034101470066672,0.7712430258716279,1.3612985553488206,0.9126060532073216,0.7343044137142151,0.8105411467905055,0.7029466807827779,50437.52956200992,0.0149778113908196,0.0204359291405065,0.0800310520481947,0.9160261750221252,408.9127807617188,0.4483299890166943,33.43174,-111.846931
28,16000US0454050,"Peoria, AZ",175960,42.5,307800,66318,0.3768924755626279,0.3994811580349901,7.0,1.3934070894572723,0.7707763920208525,1.044995191193217,0.8156206921956181,1.2849965512297632,0.8758427598326816,0.6630875772645426,0.857662909181592,0.6859490813865522,49695.29923885776,0.0080786165528683,0.0105034777614702,0.0754387084423457,0.9160261750221252,408.9127807617188,0.4483299890166943,33.576135,-112.234424
29,16000US0455000,"Phoenix, AZ",1680988,34.4,266600,586878,0.3491268230350246,0.338927281539298,276.0,1.7729276527592546,0.7703611131101491,1.034101470066672,0.7712430258716279,1.3612985553488206,0.9126060532073216,0.7343044137142151,0.8105411467905055,0.7029466807827779,50437.52956200992,0.0291304384310801,0.0207185747903028,0.0636937635687304,0.9160261750221252,408.9127807617188,0.3696910749849474,33.451,-112.0685
30,16000US0465000,"Scottsdale, AZ",258064,50.1,534300,123791,0.4796910843821688,0.5326345367828178,44.0,1.0855484660329695,0.7703611131101491,1.034101470066672,0.7712430258716279,1.3612985553488206,0.9126060532073216,0.7343044137142151,0.8105411467905055,0.7029466807827779,50437.52956200992,0.0035686315073958,0.0288963101975677,0.178808387392313,0.9160261750221252,408.9127807617188,0.4483299890166943,33.521767,-111.904926
31,16000US0471510,"Surprise, AZ",141674,39.8,269900,49127,0.3467608735547807,0.3540854360490859,2.0,1.4050732962985155,0.7707763920208525,1.044995191193217,0.8156206921956181,1.2849965512297632,0.8758427598326816,0.6630875772645426,0.857662909181592,0.6859490813865522,49695.29923885776,0.0014634939563119,0.0118886299167073,0.0722351708313007,0.9160261750221252,408.9127807617188,0.4483299890166943,33.630028,-112.33143
32,16000US0473000,"Tempe, AZ",195816,30.0,323600,76669,0.3915359316909752,0.43789307850168946,106.0,1.827038680714942,0.7707763920208525,1.044995191193217,0.8156206921956181,1.2849965512297632,0.8758427598326816,0.6630875772645426,0.857662909181592,0.6859490813865522,49695.29923885776,0.0450721896415705,0.0819036394224828,0.0466309916452014,0.9160261750221252,408.9127807617188,0.5328265819182241,33.4273,-111.9307
33,16000US0477000,"Tucson, AZ",548082,34.5,172700,217993,0.39773792972584393,0.32947556402166794,134.0,1.697842123236022,0.7703611131101491,1.034101470066672,0.7712430258716279,1.3612985553488206,0.9126060532073216,0.7343044137142151,0.8105411467905055,0.7029466807827779,50437.52956200992,0.0238321617282603,0.0589257602444004,0.0618132082235765,0.8784632086753845,470.1163635253906,0.4641577060931899,32.213873,-110.969445
34,16000US0485540,"Yuma, AZ",98296,30.6,163900,34971,0.355772361031985,0.2997857599741062,8.0,1.394352472297531,0.7707763920208525,1.044995191193217,0.8156206921956181,1.2849965512297632,0.8758427598326816,0.6630875772645426,0.857662909181592,0.6859490813865522,49695.29923885776,0.0102772587243068,0.0281551436796121,0.0255795161860512,0.8355359435081482,330.4458923339844,0.3078039851032045,32.701507,-114.642362
35,16000US0515190,"Conway, AR",67640,28.7,202500,26319,0.38910408042578354,0.42353004054270726,32.0,1.2958759492188363,0.7386382313467406,1.0439508187222049,0.7378246558779811,1.2733910222327265,0.5424796266933294,0.654625267835623,0.8843222853675367,0.8261637942323706,44663.26615669461,0.0005514030143364,0.0324102438426663,0.0352591594167381,0.5517807602882385,361.23583984375,0.407593359475208,35.084199,-92.423574
36,16000US0523290,"Fayetteville, AR",87585,27.9,216000,36705,0.41907860935091623,0.4653525574210834,24.0,1.2699260451376195,0.7386382313467406,1.0439508187222049,0.7378246558779811,1.2733910222327265,0.5424796266933294,0.654625267835623,0.8843222853675367,0.8261637942323706,44663.26615669461,0.0139194489620204,0.0402276858318186,0.053046972161102,0.8642503619194031,454.5971374511719,0.2755561529672693,36.052045,-94.153395
37,16000US0524550,"Fort Smith, AR",87895,37.3,138000,36210,0.4119688264406394,0.28440988982644905,34.0,1.7571722555144853,0.7386382313467406,1.0439508187222049,0.7378246558779811,1.2733910222327265,0.5424796266933294,0.654625267835623,0.8843222853675367,0.8261637942323706,44663.26615669461,0.0044430505462338,0.0250378966076002,0.0315195232868119,0.782263994216919,635.5623779296875,0.2962359092570207,35.365272,-94.411035
38,16000US0535710,"Jonesboro, AR",78380,34.6,166000,29688,0.37877009441183973,0.3522773058630501,12.0,1.398518040435413,0.7386382313467406,1.0439508187222049,0.7378246558779811,1.2733910222327265,0.5424796266933294,0.654625267835623,0.8843222853675367,0.8261637942323706,44663.26615669461,0.0072248070976504,0.0221657081755917,0.0271074762303846,0.6456663608551025,431.2060852050781,0.5606223713198478,35.833016,-90.696526
39,16000US0541000,"Little Rock, AR",197318,37.4,171700,80063,0.4057561905148035,0.4405587509787414,100.0,1.6286845312356113,0.7386382313467406,1.0439508187222049,0.7378246558779811,1.2733910222327265,0.5424796266933294,0.654625267835623,0.8843222853675367,0.8261637942323706,44663.26615669461,0.0091734646760043,0.0197629675234723,0.0421835719049817,0.8364145755767822,1059.62890625,0.5606223713198478,34.748342,-92.281939
40,16000US0550450,"North Little Rock, AR",65899,35.2,138800,27903,0.42342068923655896,0.3630535957051988,40.0,1.5318807349796544,0.7386382313467406,1.0439508187222049,0.7378246558779811,1.2733910222327265,0.5424796266933294,0.654625267835623,0.8843222853675367,0.8261637942323706,44663.26615669461,0.0198933909347454,0.014075183778699,0.0251193255060446,0.8364145755767822,1059.62890625,0.2892361398000496,34.766974,-92.265376
41,16000US0560410,"Rogers, AR",68674,32.2,214100,24297,0.35380202114337306,0.3336789367980685,13.0,1.427397230957546,0.7386382313467406,1.0439508187222049,0.7378246558779811,1.2733910222327265,0.5424796266933294,0.654625267835623,0.8843222853675367,0.8261637942323706,44663.26615669461,0.0005019635633507,0.0188383972598694,0.0360527947559571,0.7730449438095093,274.5257568359375,0.407593359475208,36.336316,-94.114784
42,16000US0566080,"Springdale, AR",80454,31.1,163100,26443,0.32867228478385163,0.2767812617478499,24.0,1.775247928599731,0.7386382313467406,1.0439508187222049,0.7378246558779811,1.2733910222327265,0.5424796266933294,0.654625267835623,0.8843222853675367,0.8261637942323706,44663.26615669461,0.0030635759793954,0.0109529619086349,0.0254032804663142,0.8642503619194031,454.5971374511719,0.7869001293052061,36.183521,-94.176216
43,16000US0600562,"Alameda, CA",77630,39.8,971200,30788,0.39659925286616,0.5183071179603319,23.0,2.03590086539781,0.7912408639683257,1.0554343225116765,0.8187340707733245,1.1884999472121114,0.7618780584499014,0.579436824756721,0.887775478569574,0.7013544004510889,61825.97280171154,0.1905489653834024,0.0584625087936346,0.0726050990951653,0.9970223903656006,628.781982421875,0.7175722154215638,37.764783,-122.260516
44,16000US0600884,"Alhambra, CA",83732,41.8,667000,28777,0.34367983566617305,0.39345904060533715,26.0,1.606830240811382,0.7912408639683257,1.0554343225116765,0.8187340707733245,1.1884999472121114,0.7618780584499014,0.579436824756721,0.887775478569574,0.7013544004510889,61825.97280171154,0.0389930190303146,0.0141771062446208,0.0489385100889356,0.9764529466629028,488.3460998535156,0.5093530718876746,34.091436,-118.129288
45,16000US0602000,"Anaheim, CA",350351,35.2,630500,105301,0.3005585826785138,0.3055861696557409,91.0,1.7502402850048888,0.7933360692509398,1.0420055675869184,0.7984693048514998,1.2092477811597504,0.8095211922861879,0.5815739223284198,0.904931673259628,0.7437325960332898,64681.9921581421,0.0313723138648728,0.0200608366677205,0.0400399036207629,0.9970470666885376,213.5828094482422,0.684908028101035,33.842679,-117.954035
46,16000US0602252,"Antioch, CA",111506,38.8,468800,36138,0.32409018348788404,0.2914912738447266,2.0,2.1925592065642663,0.7912408639683257,1.0554343225116765,0.8187340707733245,1.1884999472121114,0.7618780584499014,0.579436824756721,0.887775478569574,0.7013544004510889,61825.97280171154,0.079352506296206,0.0149077910472012,0.0468965797384028,0.9688491821289062,336.0278015136719,0.5211649232472404,37.993917,-121.808906
47,16000US0602364,"Apple Valley, CA",73464,36.3,280200,23774,0.32361428726995534,0.3079291584674152,0.0,1.6568918795007948,0.7912408639683257,1.0554343225116765,0.8187340707733245,1.1884999472121114,0.7618780584499014,0.579436824756721,0.887775478569574,0.7013544004510889,61825.97280171154,0.008576529028252,0.0086153368519093,0.0533219497050605,0.8434790372848511,441.8844299316406,0.5828813044177855,34.529081,-117.2132
48,16000US0603526,"Bakersfield, CA",384159,31.4,264500,116558,0.30341082728765956,0.3191166678332912,56.0,1.7665047532582228,0.7933360692509398,1.0420055675869184,0.7984693048514998,1.2092477811597504,0.8095211922861879,0.5815739223284198,0.904931673259628,0.7437325960332898,64681.9921581421,0.0122105581339697,0.0057179921535041,0.0383193637159392,0.7593823671340942,545.3378295898438,0.7175722154215638,35.386611,-119.017063
49,16000US0603666,"Baldwin Park, CA",75240,37.0,462900,19350,0.25717703349282295,0.18846000699832283,8.0,1.1303988949141726,0.7912408639683257,1.0554343225116765,0.8187340707733245,1.1884999472121114,0.7618780584499014,0.579436824756721,0.887775478569574,0.7013544004510889,61825.97280171154,0.0371535286023196,0.0167935072594007,0.0296835069785728,0.9764529466629028,488.3460998535156,0.7175722154215638,34.084245,-117.969539
50,16000US0604982,"Bellflower, CA",76445,37.1,522800,23369,0.30569690627248347,0.26019980891945127,0.0,1.8475475963613772,0.7912408639683257,1.0554343225116765,0.8187340707733245,1.1884999472121114,0.7618780584499014,0.579436824756721,0.887775478569574,0.7013544004510889,61825.97280171154,0.0269621004437159,0.0192465308198852,0.0253228951756493,0.9764529466629028,488.3460998535156,0.7869001293052061,33.886676,-118.126527
51,16000US0606000,"Berkeley, CA",121353,31.5,1168300,44551,0.3671190658656976,0.6713731464507529,90.0,1.9119686224567087,0.7912408639683257,1.0554343225116765,0.8187340707733245,1.1884999472121114,0.7618780584499014,0.579436824756721,0.887775478569574,0.7013544004510889,61825.97280171154,0.251720763333877,0.2365845702169303,0.1071440221823519,0.9970223903656006,628.781982421875,0.5093530718876746,37.8691,-122.2696
52,16000US0608786,"Buena Park, CA",81783,41.1,616400,25362,0.31011334873995816,0.34564924155394333,0.0,1.9138164251487524,0.7912408639683257,1.0554343225116765,0.8187340707733245,1.1884999472121114,0.7618780584499014,0.579436824756721,0.887775478569574,0.7013544004510889,61825.97280171154,0.0255644663787785,0.0169524984577421,0.0400740283775447,0.9970470666885376,213.5828094482422,0.7175722154215638,33.840607,-118.011359
53,16000US0608954,"Burbank, CA",102508,40.6,826100,43167,0.421108596402232,0.5199791665005833,24.0,1.7367641882948912,0.7912408639683257,1.0554343225116765,0.8187340707733245,1.1884999472121114,0.7618780584499014,0.579436824756721,0.887775478569574,0.7013544004510889,61825.97280171154,0.0249817957766201,0.0305457532814279,0.0769805261487331,0.9764529466629028,488.3460998535156,0.5527086425228729,34.186238,-118.300898
54,16000US0610046,"Camarillo, CA",69887,43.7,621300,27274,0.3902585602472563,0.463781115861049,8.0,1.6101510708869755,0.7912408639683257,1.0554343225116765,0.8187340707733245,1.1884999472121114,0.7618780584499014,0.579436824756721,0.887775478569574,0.7013544004510889,61825.97280171154,0.0077107397394937,0.0266957483411157,0.0545895797493241,0.9769930839538574,240.4896697998047,0.5629791794243724,34.231328,-119.046361
55,16000US0611194,"Carlsbad, CA",115386,44.6,886500,44966,0.38970065692545025,0.5463652762873811,15.0,1.2965489733739344,0.7912408639683257,1.0554343225116765,0.8187340707733245,1.1884999472121114,0.7618780584499014,0.579436824756721,0.887775478569574,0.7013544004510889,61825.97280171154,0.0134552698297718,0.016968489677653,0.1397319811662441,0.9697026014328004,327.7188415527344,0.5828813044177855,33.160241,-117.324998
56,16000US0611390,"Carmichael, CA",66800,39.2,407600,26577,0.39785928143712573,0.41510070185410874,0.0,1.4864010750290233,0.7912408639683257,1.0554343225116765,0.8187340707733245,1.1884999472121114,0.7618780584499014,0.579436824756721,0.887775478569574,0.7013544004510889,61825.97280171154,0.0111868848053213,0.0119595525246077,0.0831793596936204,0.9736585021018982,508.2410888671875,0.7175722154215638,38.628393,-121.328683
57,16000US0611530,"Carson, CA",91407,43.8,550300,25573,0.27977069589856357,0.3256493705073604,29.0,2.115824059020853,0.7912408639683257,1.0554343225116765,0.8187340707733245,1.1884999472121114,0.7618780584499014,0.579436824756721,0.887775478569574,0.7013544004510889,61825.97280171154,0.0312371557747636,0.0209161072293008,0.0303237886468466,0.9764529466629028,488.3460998535156,0.4349650496002679,33.822968,-118.268352
58,16000US0613014,"Chico, CA",103315,30.2,378100,37040,0.3585152204423365,0.38081334011840784,12.0,1.3631423846672392,0.7912408639683257,1.0554343225116765,0.8187340707733245,1.1884999472121114,0.7618780584499014,0.579436824756721,0.887775478569574,0.7013544004510889,61825.97280171154,0.0110386902802466,0.092150020848421,0.0389975201351855,0.8423181772232056,327.05731201171875,0.5211649232472404,39.756466,-121.851806
59,16000US0613210,"Chino, CA",94352,38.6,490900,26079,0.27640113617093437,0.3347295063163973,0.0,1.863980661087724,0.7912408639683257,1.0554343225116765,0.8187340707733245,1.1884999472121114,0.7618780584499014,0.579436824756721,0.887775478569574,0.7013544004510889,61825.97280171154,0.0167860462573131,0.0165946743944447,0.0496473289955711,0.8434790372848511,441.8844299316406,0.5211649232472404,34.012222,-117.688056
60,16000US0613214,"Chino Hills, CA",83843,40.9,690300,26856,0.32031296590055225,0.47332143229157314,0.0,1.9310662541876704,0.7912408639683257,1.0554343225116765,0.8187340707733245,1.1884999472121114,0.7618780584499014,0.579436824756721,0.887775478569574,0.7013544004510889,61825.97280171154,0.0105128205128205,0.0026923076923076,0.0577948717948718,0.8434790372848511,441.8844299316406,0.5629791794243724,33.979735,-117.730791
61,16000US0613392,"Chula Vista, CA",274485,37.4,546400,82916,0.30207843780170135,0.3579107030519834,36.0,1.717536858618701,0.7933360692509398,1.0420055675869184,0.7984693048514998,1.2092477811597504,0.8095211922861879,0.5815739223284198,0.904931673259628,0.7437325960332898,64681.9921581421,0.0321313651200296,0.0089896830847345,0.0552421812906561,0.9697026014328004,327.7188415527344,0.5828813044177855,32.64,-117.0833
62,16000US0613588,"Citrus Heights, CA",87792,39.5,337900,36460,0.4152997995261527,0.30791513295544043,23.0,1.407240337628501,0.7912408639683257,1.0554343225116765,0.8187340707733245,1.1884999472121114,0.7618780584499014,0.579436824756721,0.887775478569574,0.7013544004510889,61825.97280171154,0.0149310599385611,0.0180506274855333,0.0566522991927226,0.9736585021018982,508.2410888671875,0.500642889780709,38.694571,-121.269211
63,16000US0614218,"Clovis, CA",114582,35.6,360400,39269,0.3427152606866698,0.4147130821996687,41.0,1.7293651666344474,0.7912408639683257,1.0554343225116765,0.8187340707733245,1.1884999472121114,0.7618780584499014,0.579436824756721,0.887775478569574,0.7013544004510889,61825.97280171154,0.004527334281536,0.0142430737795228,0.0424888319076904,0.784911572933197,541.7792358398438,0.7175722154215638,36.8243,-119.6824
64,16000US0615044,"Compton, CA",95601,33.5,432500,21757,0.22758130145082164,0.1541889907383332,8.0,1.150238167087008,0.7912408639683257,1.0554343225116765,0.8187340707733245,1.1884999472121114,0.7618780584499014,0.579436824756721,0.887775478569574,0.7013544004510889,61825.97280171154,0.0521121302157344,0.0094819790724712,0.0239503940059423,0.9764529466629028,488.3460998535156,0.684908028101035,33.890654,-118.239044
65,16000US0616000,"Concord, CA",129320,37.3,604300,45071,0.34852304361274355,0.3831538811028432,18.0,1.84717953366854,0.7912408639683257,1.0554343225116765,0.8187340707733245,1.1884999472121114,0.7618780584499014,0.579436824756721,0.887775478569574,0.7013544004510889,61825.97280171154,0.1112534504582818,0.0269173872596117,0.0519741959097771,0.9688491821289062,336.0278015136719,0.4973376045228116,37.950434,-122.026296
